userId,bookId,location,Occupied
1826,15729539-nos4a2,"[7.521336172531785, 79.99604419973392]",0
1827,14748.Good_in_Bed,"[7.258843731789028, 79.91930459615484]",0
1828,227865.The_Eternity_Code,"[7.715208224265141, 79.97223237023567]",1
1829,1661957.Wake,"[7.627394776603884, 79.99041517587278]",1
1830,33555.What_Dreams_May_Come,"[7.311128097552392, 79.91484373895538]",1
1831,29580.Second_Foundation,"[7.243409065404072, 79.94653098904318]",0
1832,3086160-the-hour-i-first-believed,"[7.0867928747508, 80.01074537166254]",0
1833,11300302-alice-in-zombieland,"[7.679883633713242, 79.92295493919131]",0
1834,8909152-attachments,"[7.318319255947231, 79.88281766238663]",0
1835,52677419-frankie-the-ferret,"[7.489988149295924, 79.8685760772302]",0
1836,8788554-first-grave-on-the-right,"[7.408227195481989, 79.92819958365757]",0
1837,77430.Master_and_Commander,"[7.47656378596298, 79.86381158881548]",1
1838,15054.Written_on_the_Body,"[7.580161780597613, 79.9654142481675]",1
1839,7186.La_Dame_aux_Cam_lias,"[7.895839693488763, 79.95160130947603]",1
1840,1427.The_Zahir,"[7.356857939933327, 79.97285560036815]",1
1841,34197014-trickster-s-choice,"[7.7213154519768565, 80.01717890501767]",1
1842,9662386-tiger-s-quest,"[7.2084883155118575, 79.87919221054626]",0
1843,596259.Standing_for_Something,"[7.4533292181241135, 79.94564121456011]",0
1844,6441509-shadow-souls,"[7.1577294901901745, 80.01732679481523]",0
1845,586472.The_Right_Stuff,"[7.909607297292148, 80.0172859298166]",0
1846,6871617-this-side-of-the-grave,"[7.919940531031544, 80.00981496858813]",1
1847,9378297-anna-dressed-in-blood,"[7.286714294630932, 79.95711918474335]",1
1848,63720.The_Fifth_Elephant,"[7.508959883460423, 79.97850306177891]",1
1849,62446.The_Prince_and_the_Pauper,"[7.802350957324828, 79.99843227093365]",0
1850,690866.The_Hundred_Secret_Senses,"[7.154454896240058, 79.94296161995703]",1
1851,4516.Marina,"[7.681367950961407, 79.99292218070877]",1
1852,341879.Just_Kids,"[7.298508162796198, 80.01185598690329]",1
1853,10345927-a-million-suns,"[7.792616895061054, 79.92463616697752]",1
1854,64481.A_Northern_Light,"[7.20520616817507, 79.88731167874474]",0
1855,24813.The_Calvin_and_Hobbes_Tenth_Anniversary_Book,"[7.10768722686095, 79.9762935386449]",1
1856,53925.The_War_of_the_End_of_the_World,"[7.332124092696757, 79.91476513495579]",1
1857,659469.The_Hobbit,"[7.3123776005916685, 79.94951750921615]",0
1858,2845024-anathem,"[7.377177567473408, 80.01070386432265]",0
1859,29939230-a-conjuring-of-light,"[7.713953695788084, 79.8696341841327]",0
1860,126609.Sister_Carrie,"[7.817251887460014, 79.9934515513463]",0
1861,6267237-the-van-alen-legacy,"[7.680363292913811, 80.0163424110358]",0
1862,12033455-i-ve-got-your-number,"[7.2918922019626855, 79.94480213915924]",0
1863,28763485-the-sun-is-also-a-star,"[7.859390366623493, 79.87677397294821]",0
1864,31287352-in-farleigh-field,"[7.21160104308555, 79.92870331756197]",0
1865,2442.Witches_Abroad,"[7.770384411995263, 79.99770882489858]",1
1866,48318.The_Solitaire_Mystery,"[6.93668419933913, 79.94050332221993]",0
1867,1055617.The_Miracle_of_Forgiveness,"[7.817687927749475, 79.87717381640067]",1
1868,8650.The_Lost_World,"[7.4199951391291155, 79.86868915537303]",1
1869,17800.Dance_Dance_Dance,"[7.358544971990518, 79.9622951273613]",1
1870,11454587-spell-bound,"[7.840547456433685, 80.01607046232473]",0
1871,32424.Lightning,"[7.63561865655079, 79.91232984825919]",0
1872,7201913-angel,"[7.398956272722066, 79.92990727454662]",0
1873,88389.The_Discovery_of_Heaven,"[7.116475023082733, 79.98354517691284]",1
1874,17255265-this-man-confessed,"[7.711610764473169, 79.88232021065075]",0
1875,29090898-resonance,"[7.39728245789436, 79.99106228247182]",0
1876,54352941-don-t-close-your-eyes,"[7.51402275853678, 79.8901628405424]",0
1877,26135825-fun-home,"[7.84270624957543, 79.99102212531568]",0
1878,3464.True_Believer,"[6.936849073200408, 79.98971234138007]",0
1879,92160.London,"[7.227005910434537, 79.86789001821543]",1
1880,11298.A_Wild_Sheep_Chase,"[7.168605524941056, 79.97429163719663]",1
1881,138959.Stuart_Little,"[7.919532893740765, 79.99415171518822]",1
1882,40605285-the-sweetness-at-the-bottom-of-the-pie,"[6.970002056867874, 79.96746457379406]",0
1883,681552.God_s_Spy,"[7.8657723699633015, 79.97965669532776]",1
1884,45108.Fool_s_Fate,"[7.381992090357704, 79.91719089176289]",0
1885,17378508-blue-lily-lily-blue,"[7.659088779549054, 79.99626321620326]",1
1886,144349.The_Burning_Bridge,"[7.094263045757893, 79.9223164087613]",0
1887,112803.Gandhi,"[7.401464057291771, 79.94032266579514]",1
1888,7285498-angelfire,"[7.564063974280125, 79.99814236222454]",1
1889,29977617-africa-s-child,"[7.653566596775286, 80.01646384311866]",0
1890,12959233-winter-of-the-world,"[7.0157076438013695, 80.02269445925624]",1
1891,1966969.Fire_Study,"[7.842985832973364, 79.9183330733768]",1
1892,77160.Across_the_Nightingale_Floor,"[6.995480073373434, 79.96698643781183]",0
1893,18584855-heartless,"[7.8456399761883056, 80.00839516523432]",0
1894,43460271-conjunction,"[7.632981659206666, 79.86826693097073]",0
1895,7331435-a-visit-from-the-goon-squad,"[7.087650744943717, 80.00409415989027]",1
1896,13570854-lover-at-last,"[7.34079882837199, 79.91929193169264]",0
1897,40526.Time_and_Again,"[7.267629439030118, 79.87606077337408]",0
1898,254308.Oblomov,"[7.351256628871716, 79.9189118961327]",1
1899,114230.Bartleby_the_Scrivener,"[7.70594241865746, 79.89404574995879]",1
1900,32831.The_Mysterious_Island,"[7.276901083404019, 79.91698856684626]",1
1901,4659.A_Widow_for_One_Year,"[7.502326621269915, 79.86126976842395]",0
1902,8253920-towers-of-midnight,"[7.044629581669959, 79.89472867252842]",0
1903,2753843-revelations,"[7.035528279267695, 79.88531561008968]",0
1904,20801439-circle-of-five,"[6.941170202913999, 80.00397946407438]",0
1905,11468377-thinking-fast-and-slow,"[7.126526274355256, 80.02040732719738]",0
1906,29283884-the-gentleman-s-guide-to-vice-and-virtue,"[7.574786802858091, 79.98425609143038]",0
1907,46227.Ask_the_Dust,"[7.76498765075409, 79.98891922201918]",1
1908,19161852-the-fifth-season,"[7.1081040337556765, 79.92522302629891]",0
1909,4625.The_Complete_Short_Stories_of_Ernest_Hemingway,"[7.486652840360129, 79.88707509443554]",1
1910,30263.Every_Which_Way_But_Dead,"[7.269219975918883, 79.96552220508802]",1
1911,112077.The_Game_of_Kings,"[7.566742528374011, 79.88768048983957]",0
1912,333867.The_Stars_My_Destination,"[7.909677161638051, 79.91057885434695]",1
1913,6587879-horns,"[7.158879595931229, 79.89910219568876]",0
1914,7743175-a-memory-of-light,"[7.672371578204519, 79.87925955144104]",1
1915,190361.Obsidian_Butterfly,"[7.134158814973395, 79.99612939840418]",1
1916,36660125,"[7.5281396066167465, 80.01619605673359]",0
1917,31336.The_Tale_of_the_Body_Thief,"[7.803186163723823, 80.00407798588266]",0
1918,17029526-never-too-far,"[7.888838407204766, 79.89994800843786]",0
1919,6686092-lies,"[7.187939209291481, 80.02367310374397]",1
1920,341735.Replay,"[7.334000564848427, 79.94713878672592]",1
1921,1609451.Change_of_Heart,"[7.142950744611438, 79.97974334089199]",0
1922,1067.1776,"[7.021022828342337, 79.9833013311049]",1
1923,11861062-starters,"[7.01473989871402, 79.9107388344839]",1
1924,48862.Brighton_Rock,"[7.186582262785117, 79.88976724769076]",0
1925,17199504-the-bone-season,"[7.084776738110806, 80.01311023464501]",0
1926,42692.Mila_18,"[7.761366579558939, 80.0159851180989]",0
1927,472343.Duma_Key,"[7.53495739598967, 79.99828474502914]",0
1928,384597.Arcadia,"[7.848029496486577, 79.87325872695072]",0
1929,10882.Hell_s_Angels,"[7.921655464076611, 79.93047748767597]",0
1930,81227.Infidel,"[7.887348107076203, 80.01330852439743]",1
1931,9820.Crossing_to_Safety,"[7.245528047465857, 79.89838594969338]",0
1932,46544.The_Shelters_of_Stone,"[7.030831132313203, 80.02013052988526]",1
1933,11947156-prince-of-wolves,"[7.61714725671261, 79.94432876735851]",0
1934,6006518-strange-angels,"[6.972611993363355, 79.99362894915767]",1
1935,40200.The_Crimson_Petal_and_the_White,"[7.305682836888958, 79.91781037854926]",0
1936,13618440-dreams-of-gods-and-monsters,"[7.885993008126139, 79.89849176867304]",1
1937,4978.Wolves_of_the_Calla,"[6.964011774941884, 79.99580945063657]",0
1938,42941607-hairspray-and-lighter,"[7.886567063595266, 80.01011458503879]",1
1939,34197390-trickster-s-queen,"[7.085447148450377, 79.89016063151784]",0
1940,18630.The_Player_of_Games,"[7.625726532472727, 79.95075848097218]",0
1941,11710373-written-in-my-own-heart-s-blood,"[7.087919878102247, 79.97122625807448]",0
1942,36200494-be-more-pirate,"[7.478935017478182, 79.9317104816755]",0
1943,13895.The_Fires_of_Heaven,"[7.193308254823697, 79.96701101610208]",1
1944,218467.Lucifer_s_Hammer,"[7.666553274664289, 79.89573356801729]",0
1945,618177.Legend,"[7.314143326700978, 79.86562098166698]",0
1946,2855034-nation,"[7.461561622334868, 80.01303254072012]",0
1947,103159.The_Forsyte_Saga,"[7.283195150858249, 79.99852729058235]",0
1948,100924.Perelandra,"[7.142577026754374, 79.89790144938067]",0
1949,125404.The_Indian_in_the_Cupboard,"[7.705595805549808, 80.00182303778708]",0
1950,9998.The_Woman_in_the_Dunes,"[7.455728894276842, 79.87027440056269]",0
1951,44234.The_Civil_War,"[7.867854119447822, 79.98036434667294]",0
1952,6944032-night-pleasures,"[7.229791231778319, 79.98372236077175]",0
1953,5167.Cane_River,"[7.675582192267612, 79.97215433752991]",1
1954,28078.The_Birth_of_Venus,"[7.288372544113371, 79.89922858563773]",1
1955,23529.From_Hell,"[7.440764920141683, 79.99303402826393]",0
1956,99329.The_History_of_Tom_Jones_a_Foundling,"[7.594015023893124, 79.93907608612028]",0
1957,608216.The_Summer_Garden,"[7.808266229803196, 79.92547628845324]",0
1958,10560331-out-of-sight-out-of-time,"[7.786141941092579, 79.87071575708133]",1
1959,30262.The_Good_the_Bad_and_the_Undead,"[7.841931778067228, 79.96823820565652]",1
1960,331256.Roadside_Picnic,"[7.237651336706802, 79.94450214228817]",1
1961,10766509-the-best-of-me,"[7.146847344626931, 79.91798981325057]",1
1962,17802724-the-husband-s-secret,"[7.228977945797194, 80.0120224828501]",0
1963,5217282-secrets-of-the-dragon-sanctuary,"[7.048648201424846, 79.91244330819136]",1
1964,20764879-a-gathering-of-shadows,"[7.6407782187551225, 79.92319282477389]",1
1965,12448.Look_Homeward_Angel,"[7.857569027119673, 79.99444750430438]",1
1966,133954.Washington_Square,"[7.807370168374142, 79.88127129204024]",0
1967,17407748-the-longest-ride,"[7.108501327754318, 79.88371528959581]",0
1968,846984.Love_Stargirl,"[7.671549816594882, 79.86606777913829]",1
1969,68418.The_Dark_Elf_Trilogy_Collector_s_Edition,"[7.776735899833836, 79.87259085617343]",0
1970,259836.Dragons_of_Autumn_Twilight,"[7.264413468435428, 80.00010878445354]",1
1971,13929.Wildwood_Dancing,"[7.849134638746873, 79.88789889429862]",1
1972,10798416-the-statistical-probability-of-love-at-first-sight,"[7.2701864065589135, 79.9019871946482]",0
1973,2159225.The_Mysterious_Benedict_Society_and_the_Perilous_Journey,"[7.709162052101528, 79.9236148569177]",0
1974,175983.Memories_of_Ice,"[7.70925893172487, 79.90547509644573]",0
1975,6063187-twenties-girl,"[7.896340484702827, 79.90021715884073]",1
1976,220826.K_rk_Mantolu_Madonna,"[6.990456022749989, 80.0076858352907]",1
1977,2146957.Grip_of_the_Shadow_Plague,"[7.003128920297078, 79.95335834467075]",0
1978,15790842-life-after-life,"[7.174381622241259, 79.9139470967036]",0
1979,7165300-the-black-prism,"[7.127210442908727, 79.97585017269472]",0
1980,31337.Blackwood_Farm,"[7.816487647335311, 79.87827919019774]",0
1981,854757.Bet_Me,"[7.557146526140796, 79.98768297968749]",1
1982,350684.Whitney_My_Love,"[7.856344668820537, 79.92906117852282]",0
1983,769483.Magyk,"[7.776481096129854, 79.99411408440747]",0
1984,13508607-the-secret-keeper,"[7.347282177162731, 80.00995248405883]",0
1985,46777.Tithe,"[7.0477595704157165, 79.93913846011603]",1
1986,7913305-the-immortals-of-meluha,"[7.80961205789394, 79.94581916317969]",0
1987,79834.Lust_for_Life,"[7.696188321033177, 79.8732653117845]",1
1988,14061955-siege-and-storm,"[7.2908942037056566, 79.9210169668424]",0
1989,81959.As_a_Man_Thinketh,"[7.060271638072613, 79.97885092406594]",1
1990,5310515-when-you-reach-me,"[7.039097892534757, 79.96625928986283]",1
1991,6316171-hate-list,"[7.228629157795264, 79.98332553329513]",1
1992,15811545-a-tale-for-the-time-being,"[7.5239880339796965, 79.95596770930639]",1
1993,228296.Rosemary_s_Baby,"[7.7414945999929685, 80.00679526188989]",0
1994,5809.V_,"[7.40693895418294, 79.88300373297413]",0
1995,183660.Fairest,"[7.894045926047271, 79.90112604631328]",0
1996,62032.The_13_Lives_of_Captain_Bluebear,"[7.136303875096156, 79.95666972684172]",0
1997,17231.Darkly_Dreaming_Dexter,"[7.3355807788968015, 80.0237913834559]",1
1998,49024964-the-beagle-and-the-hare,"[7.3992019587041495, 79.91991740747251]",0
1999,1842.Guns_Germs_and_Steel,"[7.695714003103306, 80.02086927704492]",1
2000,30008702-nutshell,"[7.162945274611221, 79.89472333068281]",0
